,timestamp,ROC_C3,MOC_C3_ORU,MOC_C3_OCU,MOC_C3_SC,MOC_C3,Input_Total,TPE_BTF_Transfer,TPE_PTT_Supply,TPE_Total_Site1,TPE_PP3,TPE_Total,HMC_A,HMC_B,HMC_Total,Total_Dow(Dummy),Output_Total,Balance
17,2022-09-18 00:00:00,26.783599853515625,71.2154248978032,31.74451826830413,5.445850084722042,108.40579325082938,135.18939310434502,6.11236024638017,6.100236518283685,12.212596764663855,66.19499109929373,78.40758786395759,20.308332603970335,0.0,20.308332603970335,66.19499109929373,164.91091156722166,-29.721518462876645
18,2022-09-19 00:00:00,26.783599853515625,72.14129126403067,38.33750646485695,4.079030665258567,114.5578283941462,141.34142824766184,6.7086491000486745,6.766169939620627,13.474819039669303,69.41222276974446,82.88704180941376,16.196530096319815,0.0,16.196530096319815,69.41222276974446,168.495794675478,-27.15436642781617
19,2022-09-20 00:00:00,26.783599853515625,71.83657217301705,41.12158078896337,4.038527093331019,116.99668005531143,143.78027990882705,7.224782069921494,7.210919378383292,14.435701448304787,62.52960380311954,76.96530525142433,6.535848087064094,0.0,6.535848087064094,62.52960380311954,146.03075714160798,-2.2504772327809235
20,2022-09-21 00:00:00,26.783599853515625,70.53272528670452,43.52372137708677,4.212219233314197,118.26866589710549,145.05226575062113,11.665598508069912,11.660845242904292,23.326443750974207,53.487893761780526,76.81433751275473,0.20300261321928378,0.0,0.20300261321928378,53.487893761780526,130.50523388775454,14.54703186286659
21,2022-09-22 00:00:00,26.783599853515625,70.30194039856946,43.11899380446482,4.0163785822689535,117.43731278530323,144.22091263881885,16.412360971768695,16.430085730188424,32.842446701957115,50.91309166699869,83.7555383689558,0.17763671875,0.0,0.17763671875,50.91309166699869,134.8462667547045,9.374645884114358
22,2022-09-23 00:00:00,26.783599853515625,70.74597667298936,41.56288572185202,3.9498211584985254,116.2586835533399,143.04228340685552,16.875953536430995,16.87592328733868,33.75187682376968,49.56831782469485,83.32019464846454,0.45250203365923436,0.0,0.45250203365923436,49.56831782469485,133.34101450681862,9.701268900036894
23,2022-09-24 00:00:00,26.783599853515625,70.45096553197614,42.55062280500597,3.749463701744874,116.75105203872698,143.5346518922426,18.312603556381333,18.373883346385426,36.68648690276676,49.85618242625689,86.54266932902365,0.5640489132582788,0.0,0.5640489132582788,49.85618242625689,136.96290066853882,6.571751223703785
24,2022-09-25 00:00:00,26.783599853515625,70.49926150888889,38.77660861168514,3.5399980999529364,112.81586822052698,139.5994680740426,18.537132460739876,18.578206103576555,37.11533856431643,49.92635439065755,87.04169295497398,0.9916891677128825,0.0,0.9916891677128825,49.92635439065755,137.9597365133444,1.6397315606981806
25,2022-09-26 00:00:00,26.783599853515625,70.74176344286931,37.345809610021824,3.6567681965728602,111.744341249464,138.52794110297964,19.15360406789515,19.207288888957766,38.360892956852915,49.52970803744895,87.89060099430186,0.5275434897850368,0.0,0.5275434897850368,49.52970803744895,137.94785252153585,0.580088581443789
26,2022-09-27 00:00:00,26.783599853515625,71.3886665314339,38.59460934236979,3.670205586651961,113.65348146045565,140.43708131397128,21.665065169466867,21.623750070664617,43.288815240131484,49.45142915537843,92.7402443955099,0.7829189456650056,0.0,0.7829189456650056,49.45142915537843,142.97459249655336,-2.5375111825820795
27,2022-09-28 00:00:00,26.783599853515625,69.19086945195382,38.71953636452292,3.8751557139058908,111.78556153038262,138.56916138389823,24.596357843478522,24.452667850785787,49.04902569426431,49.486468895663094,98.5354945899274,0.0,0.0,0.0,49.486468895663094,148.0219634855905,-9.45280210169227
28,2022-09-29 00:00:00,26.783599853515625,67.97268035709578,38.2866786942426,3.9218967789647974,110.18125583030317,136.9648556838188,22.899313083092373,23.614955366187626,46.514268449279996,49.53687047072051,96.05113892000051,0.0,0.0,0.0,49.53687047072051,145.58800939072103,-8.62315370690223
29,2022-09-30 00:00:00,26.783599853515625,67.92456292223048,37.67906824758612,3.914384503910939,109.51801567372753,136.30161552724314,20.36676086053804,20.31468073833872,40.68144159887676,49.73118657159985,90.41262817047661,0.0,0.0,0.0,49.73118657159985,140.14381474207647,-3.842199214833329
30,2022-10-01 00:00:00,26.783599853515625,69.45429313161884,30.883161695473724,3.969631669173638,104.3070864962662,131.09068634978183,20.266681394908165,20.27161005569829,40.53829145060645,49.60711881657441,90.14541026718086,0.0,0.0,0.0,49.60711881657441,139.7525290837553,-8.661842733973458
31,2022-10-02 00:00:00,26.783599853515625,68.62474336055668,30.96125052292737,4.1617058580120405,103.74769974149609,130.53129959501172,20.2200860481792,20.201613264415,40.4216993125942,49.6628042365445,90.0845035491387,0.0,0.0,0.0,49.6628042365445,139.7473077856832,-9.216008190671488
32,2022-10-03 00:00:00,26.783599853515625,68.2147959291935,30.841208427433983,4.1688599189122515,103.22486427553973,130.00846412905537,20.152744296193124,20.154181845916643,40.306926142109766,49.59764896505335,89.90457510716311,0.0,0.0,0.0,49.59764896505335,139.50222407221645,-9.49375994316108
33,2022-10-04 00:00:00,26.783599853515625,68.51288565406828,30.053351159105212,4.059924139082431,102.62616095225593,129.40976080577155,15.843624214364423,15.808289810187286,31.651914024551708,49.510383085818,81.1622971103697,0.0,0.0,0.0,49.510383085818,130.6726801961877,-1.2629193904161582
34,2022-10-05 00:00:00,26.783599853515625,68.44287449234051,34.97447908821003,4.105418269832929,107.52277185038346,134.3063717038991,3.487273696756211,3.280599446346686,6.7678731431028964,50.134217670297915,56.90209081340081,0.0,0.0,0.0,50.134217670297915,107.03630848369872,27.27006322020037
35,2022-10-06 00:00:00,26.783599853515625,67.60302336480882,33.10637084809983,3.9706826729079086,104.68007688581656,131.4636767393322,0.3029287412762642,0.172621530170242,0.4755502714465062,55.96540607714947,56.440956348595975,0.0,0.0,0.0,55.96540607714947,112.40636242574544,19.057314313586744
36,2022-10-07 00:00:00,26.783599853515625,67.11088085731205,33.38730650735432,4.004755454262098,104.50294281892846,131.28654267244409,0.0,0.0,0.0,57.05771262161059,57.05771262161059,0.30756365536013847,0.0,0.30756365536013847,57.05771262161059,114.42298889858132,16.863553773862762
37,2022-10-08 00:00:00,26.783599853515625,66.75797306731896,34.18001939326525,4.10500055924058,105.04299301982479,131.82659287334042,0.0,0.0,0.0,49.344463681120196,49.344463681120196,13.880148111727502,0.0,13.880148111727502,49.344463681120196,112.5690754739679,19.257517399372517
38,2022-10-09 00:00:00,26.783599853515625,66.82515602977188,33.62712804682682,3.779453834146261,104.23173791074495,131.01533776426058,0.07623611191908518,0.06328819617629051,0.1395243080953757,49.33430049214319,49.47382480023857,13.745428772062064,0.0,13.745428772062064,49.33430049214319,112.55355406444383,18.46178369981675
39,2022-10-10 00:00:00,26.783599853515625,66.83437922933595,34.425629126038814,3.732784912735224,104.99279326810999,131.77639312162563,0.8586255475050873,0.8645642354541148,1.723189782959202,47.544786668688424,49.26797645164763,7.527631012938083,0.0,7.527631012938083,47.544786668688424,104.34039413327415,27.435998988351486
40,2022-10-11 00:00:00,26.783599853515625,67.09529346985941,33.83031426120172,4.044905492663384,104.97051322372452,131.75411307724016,0.12551432257890457,0.13879178959048458,0.26430611216938915,50.643878201082906,50.90818431325229,9.124173958014696,0.0,9.124173958014696,50.643878201082906,110.6762364723499,21.077876604890264
41,2022-10-12 00:00:00,26.783599853515625,69.77917954634736,28.48921514505148,3.9675167098641397,102.23591140126298,129.0195112547786,3.878524190493756,3.872086173204912,7.750610363698668,50.18228654616556,57.932896909864226,15.16104423844946,0.0,15.16104423844946,50.18228654616556,123.27622769447925,5.743283560299346
42,2022-10-13 00:00:00,26.783599853515625,71.61015731096268,27.026933686243904,4.104861868917942,102.74195286612452,129.52555271964013,3.2830805649442807,3.239250474729472,6.522331039673753,49.6070396819674,56.12937072164115,6.429975262656387,0.0,6.429975262656387,49.6070396819674,112.16638566626493,17.359167053375202
43,2022-10-14 00:00:00,26.783599853515625,71.3612582842509,27.195679462965998,4.068493469059467,102.62543121627635,129.40903106979198,3.379097559476892,3.3600353282772835,6.739132887754176,52.96150105922691,59.700633946981085,5.366482962365299,0.0,5.366482962365299,52.96150105922691,118.02861796857329,11.380413101218693
